stat, rank, value, (percentage) 
minecraft.custom.time_since_rest: #12, 7683324(2%)
minecraft.custom.time_since_death: #13, 7683324(2%)
minecraft.custom.play_time: #38, 7683324(0%)
minecraft.custom.total_world_time: #38, 7683324(0%)
minecraft.custom.fly_one_cm: #43, 4700714(0%)
minecraft.custom.leave_game: #50, 28(0%)
minecraft.custom.walk_under_water_one_cm: #57, 8948(0%)
minecraft.custom.sneak_time: #60, 5967(0%)
minecraft.custom.walk_on_water_one_cm: #60, 4806(0%)
