stat, rank, value, (percentage) 
minecraft.custom.time_since_rest: #8, 17058486(5%)
minecraft.custom.time_since_death: #8, 17058486(5%)
minecraft.custom.fly_one_cm: #18, 63014595(2%)
minecraft.custom.walk_on_water_one_cm: #30, 287409(0%)
minecraft.custom.walk_under_water_one_cm: #30, 443762(0%)
minecraft.custom.leave_game: #31, 213(1%)
minecraft.custom.play_time: #32, 17058486(1%)
minecraft.custom.total_world_time: #32, 17058486(1%)
minecraft.custom.sneak_time: #35, 72965(0%)
