stat, rank, value, (percentage) 
minecraft.custom.time_since_rest: #9, 7839980(5%)
minecraft.custom.time_since_death: #9, 7839980(4%)
minecraft.custom.fly_one_cm: #23, 18615284(1%)
minecraft.custom.walk_under_water_one_cm: #30, 320716(0%)
minecraft.custom.play_time: #32, 7839980(1%)
minecraft.custom.total_world_time: #32, 7839980(1%)
minecraft.custom.walk_on_water_one_cm: #34, 66479(0%)
minecraft.custom.leave_game: #35, 96(1%)
minecraft.custom.sneak_time: #37, 28411(0%)
